date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
19/9/18,5,4,4,4,4,4,4,11,24,47,63,85,100,114,82,114,79,77,36,23,26,19,13,8
20/9/18,8,5,4,4,4,5,6,5,33,57,82,108,101,105,99,103,77,90,45,29,15,10,9,5
21/9/18,5,4,4,2,3,2,3,18,55,96,90,97,69,65,64,77,54,48,27,13,13,12,8,7
22/9/18,3,4,4,3,2,2,1,3,7,8,9,13,10,13,11,13,10,13,11,6,6,3,6,3
23/9/18,3,5,3,2,2,1,3,2,5,3,2,5,5,5,3,5,7,6,4,4,2,3,3,7
24/9/18,3,2,2,2,1,1,4,7,19,27,36,40,34,37,42,36,32,30,29,18,12,8,7,6
25/9/18,6,4,4,3,4,5,5,7,18,31,38,41,42,38,40,49,46,40,29,24,21,19,7,7
26/9/18,3,4,3,3,3,2,5,12,26,43,43,42,42,38,37,48,34,32,32,20,12,15,7,7
27/9/18,6,4,3,2,3,2,4,7,18,31,32,41,40,39,36,40,40,38,34,15,12,9,11,8
28/9/18,5,4,3,3,2,2,4,10,19,25,30,30,30,37,38,40,39,46,24,17,11,10,8,5
29/9/18,3,5,4,3,3,2,2,4,6,7,12,14,14,19,21,18,17,17,17,10,3,5,4,3
30/9/18,1,2,1,1,2,1,2,3,4,4,6,4,5,7,10,8,8,8,9,9,5,5,4,2
1/10/18,2,2,1,2,1,2,3,15,34,48,67,72,56,105,87,102,79,83,45,27,26,22,14,5
2/10/18,3,1,1,2,3,1,4,13,31,51,75,102,93,117,102,106,120,102,42,37,33,29,17,11
3/10/18,9,6,6,6,6,5,7,21,47,54,64,73,84,94,75,105,83,76,44,25,22,23,14,7
4/10/18,8,6,7,6,5,5,8,23,62,115,114,115,155,108,86,74,58,69,47,35,21,28,18,7
5/10/18,5,6,4,5,4,4,6,13,49,83,105,109,63,62,45,61,63,67,33,24,23,15,17,8
6/10/18,5,4,4,4,3,3,4,6,12,10,19,19,22,26,20,21,20,19,18,12,12,8,9,6
7/10/18,5,4,5,3,2,2,2,3,6,8,8,10,14,11,13,15,15,18,12,7,14,10,7,6
8/10/18,5,3,4,9,5,4,5,15,44,52,101,113,86,99,101,105,102,71,54,31,23,20,23,10
9/10/18,6,5,4,5,4,4,4,15,27,62,61,110,82,116,124,106,100,84,51,33,30,24,13,7
10/10/18,6,4,3,5,4,4,4,14,48,108,96,105,107,136,89,111,89,109,48,26,15,17,11,6
11/10/18,4,4,5,4,4,3,4,12,63,125,125,135,103,104,99,93,66,74,55,39,28,29,11,9
12/10/18,4,5,4,4,3,4,3,16,61,106,109,119,92,83,70,78,73,71,41,29,22,37,15,10
13/10/18,4,6,6,4,4,4,6,7,10,14,14,20,19,21,25,26,26,23,24,15,10,8,9,7
14/10/18,6,5,5,5,3,3,5,5,6,7,10,9,15,11,12,14,10,14,10,11,10,9,9,12
15/10/18,4,5,3,4,4,5,6,17,34,56,56,56,56,91,91,91,109,105,48,28,27,25,14,7
16/10/18,3,3,2,2,3,3,4,14,47,97,96,125,126,141,107,115,116,107,65,39,29,24,34,9
17/10/18,7,8,5,5,5,4,8,23,59,61,82,96,126,125,98,112,83,85,44,37,34,27,12,11
18/10/18,6,4,4,3,3,2,6,19,80,117,129,138,110,114,116,108,75,72,52,42,30,25,26,10
19/10/18,6,5,5,5,5,5,7,18,29,45,83,87,84,67,66,76,71,60,34,22,21,15,19,5
20/10/18,3,4,2,2,2,3,4,5,8,10,18,19,23,24,34,39,33,25,22,11,12,9,9,5
21/10/18,3,3,3,2,3,3,3,4,7,14,9,9,10,9,6,8,8,6,9,7,7,9,6,4
22/10/18,3,3,2,2,3,2,3,17,52,61,78,91,93,107,102,123,121,98,53,36,33,29,13,5
23/10/18,4,4,3,3,4,3,6,15,42,79,98,125,99,119,120,115,107,94,40,27,24,31,17,8
24/10/18,4,5,4,4,3,3,4,9,27,70,73,85,90,103,81,96,79,81,39,30,24,23,12,8
25/10/18,6,4,5,3,4,5,4,14,60,110,115,126,100,104,117,96,59,70,49,28,24,21,15,5
26/10/18,3,4,4,4,4,3,4,18,56,85,89,101,85,85,75,60,52,52,37,18,13,11,10,7
27/10/18,4,5,4,4,4,3,4,4,10,9,14,15,17,17,19,15,18,17,9,9,10,7,6,4
28/10/18,4,4,4,2,3,3,3,5,5,6,9,8,8,10,12,15,12,12,9,8,11,12,6,5
29/10/18,5,4,2,3,3,3,4,8,36,46,60,75,80,97,99,118,107,102,37,28,24,23,14,7
30/10/18,5,4,3,3,3,3,3,20,47,78,82,114,113,153,120,127,124,103,59,38,26,26,16,5
31/10/18,6,4,3,3,3,2,4,14,59,66,75,101,88,101,84,93,68,66,40,33,34,29,16,9
1/11/18,6,7,6,6,6,5,7,18,58,109,102,93,97,94,93,87,55,74,49,27,16,17,10,5
2/11/18,4,4,3,3,3,3,6,19,38,83,110,105,76,80,68,66,65,56,34,22,21,16,11,7
3/11/18,5,5,3,3,3,3,7,7,9,7,11,11,13,19,20,18,19,20,15,13,8,7,8,5
4/11/18,4,4,3,4,5,3,3,3,5,5,6,7,8,38,45,13,10,9,10,6,9,7,7,7
5/11/18,4,4,3,3,5,5,4,17,54,73,111,133,96,92,83,74,72,55,51,28,22,19,20,9
6/11/18,4,3,5,3,3,3,4,5,4,19,15,16,17,19,16,17,19,19,15,14,12,11,7,4
7/11/18,3,3,3,3,3,2,8,12,35,64,90,103,102,93,97,87,79,66,39,32,24,21,13,8
8/11/18,4,7,7,7,7,6,7,17,46,70,79,90,100,104,99,77,55,71,39,27,23,22,57,8
9/11/18,7,5,5,4,5,5,6,89,91,108,111,93,100,99,67,69,57,57,34,20,23,18,14,13
10/11/18,6,5,5,5,5,5,6,7,9,12,19,18,19,27,29,22,35,27,26,16,11,13,11,6
11/11/18,5,4,4,4,4,4,4,5,5,6,6,9,12,13,13,13,11,12,8,10,10,12,7,8
12/11/18,6,6,5,4,4,4,6,11,26,49,48,63,74,74,79,108,92,83,38,27,32,16,10,6
13/11/18,7,3,4,2,2,3,3,14,48,88,93,118,78,101,89,96,77,79,47,30,24,23,15,7
14/11/18,6,4,3,4,5,4,5,13,32,59,79,81,85,87,68,84,56,68,47,42,40,23,18,9
15/11/18,4,5,5,4,4,4,5,9,47,86,97,102,75,97,99,70,57,67,42,27,24,25,15,9
16/11/18,6,4,5,3,4,4,5,12,46,88,86,97,53,74,67,98,42,70,66,17,19,16,16,9
17/11/18,4,2,3,2,3,2,2,3,8,11,11,11,15,16,18,26,14,15,9,7,5,5,4,5
18/11/18,3,2,2,2,3,2,2,2,4,6,5,6,5,8,10,10,12,10,8,7,7,9,6,4
19/11/18,3,2,2,3,3,2,4,6,24,30,30,31,35,37,38,38,40,33,28,13,12,13,12,4
20/11/18,5,5,4,4,3,4,3,7,13,26,23,74,87,51,48,50,46,34,29,22,20,16,14,6
21/11/18,3,3,3,4,3,4,4,8,18,35,45,38,35,34,46,36,39,32,26,24,16,11,17,10
22/11/18,5,4,5,5,2,3,3,9,30,28,34,41,36,35,33,35,36,31,27,19,17,11,15,9
23/11/18,5,4,4,3,2,5,4,7,21,29,37,40,35,40,38,37,30,36,31,11,8,26,8,5
24/11/18,2,2,3,1,1,3,4,5,14,9,13,22,23,15,17,31,13,12,13,11,7,6,5,6
25/11/18,3,3,2,1,1,2,3,4,3,4,4,8,11,10,10,11,10,8,12,7,10,10,6,9
26/11/18,4,4,2,2,2,2,4,11,23,28,33,46,49,38,31,38,38,36,24,22,16,18,11,6
27/11/18,6,3,3,2,1,3,3,7,31,30,30,42,47,40,42,50,38,36,23,22,21,40,15,4
28/11/18,4,2,3,3,3,3,4,11,30,30,34,37,39,31,30,39,51,31,28,22,15,9,9,5
29/11/18,4,4,4,4,3,3,4,11,32,43,45,48,40,37,38,40,46,34,27,19,21,13,14,7
30/11/18,3,2,3,3,2,4,3,9,29,34,39,38,38,37,34,37,29,33,26,15,11,12,8,6
1/12/18,3,2,3,3,2,2,3,5,9,7,11,16,15,16,16,19,18,17,16,10,8,5,5,5
2/12/18,4,4,3,3,2,2,3,3,6,5,6,12,11,9,8,10,9,14,11,11,10,11,7,6
3/12/18,5,5,4,4,4,4,4,9,18,20,25,29,39,39,39,37,38,27,24,18,14,10,17,6
4/12/18,4,5,4,3,2,4,6,10,20,29,41,45,38,31,33,33,32,36,30,16,16,14,17,6
5/12/18,5,7,5,5,4,4,5,6,20,20,33,44,42,39,34,32,30,32,31,20,10,10,10,6
6/12/18,6,4,4,3,4,4,4,10,24,37,40,42,42,32,34,49,39,39,28,24,12,10,13,7
7/12/18,7,4,3,3,3,3,5,8,24,30,34,32,40,36,33,37,33,30,23,17,13,8,6,6
8/12/18,6,2,3,2,2,2,4,4,5,5,7,9,10,10,12,12,12,20,9,8,7,6,4,2
9/12/18,3,4,3,1,2,2,2,3,4,6,4,5,7,6,9,8,10,10,7,7,6,6,3,4
10/12/18,5,3,2,3,3,3,2,5,15,21,26,27,25,30,28,26,27,37,40,18,13,12,6,6
11/12/18,3,2,1,2,3,2,2,3,16,23,20,29,25,34,32,37,36,29,27,13,10,11,17,5
12/12/18,5,4,3,5,3,3,5,11,18,29,39,35,28,32,36,31,31,26,30,13,9,41,47,7
13/12/18,5,4,4,3,4,4,6,6,25,25,28,31,30,38,27,29,27,24,25,15,11,10,11,6
14/12/18,6,5,5,4,4,3,5,6,21,24,29,27,25,30,27,29,24,28,18,17,6,3,5,4
15/12/18,2,1,2,1,1,1,2,4,5,4,4,5,5,5,5,8,4,5,6,8,7,6,6,3
16/12/18,2,3,2,1,1,1,2,2,7,5,5,6,7,8,7,7,6,7,6,8,6,6,5,2
17/12/18,2,2,2,1,1,1,2,6,20,28,27,23,19,23,22,18,20,20,18,10,12,9,9,4
18/12/18,6,4,4,3,2,2,5,6,19,25,23,24,26,25,18,28,19,22,17,13,9,12,9,6
19/12/18,2,2,4,2,3,2,3,5,19,23,23,24,24,22,29,21,27,27,31,21,12,13,7,16
20/12/18,4,3,7,4,3,3,3,6,17,21,22,23,21,23,26,29,24,26,19,9,6,7,5,2
21/12/18,2,1,1,1,1,1,2,6,13,20,22,27,27,23,23,19,21,40,18,12,8,9,5,3
22/12/18,2,3,1,1,1,1,3,3,15,13,52,7,14,11,8,17,19,20,10,7,6,7,3,4
23/12/18,3,1,1,1,2,2,2,3,3,2,3,4,5,6,5,11,10,6,4,4,6,5,2,2
24/12/18,1,2,1,1,2,3,4,9,13,21,19,21,27,36,62,18,14,26,11,7,8,12,5,3
25/12/18,2,2,2,1,1,1,2,2,2,4,4,9,7,7,8,7,10,8,6,7,5,9,5,2
26/12/18,2,3,3,1,1,2,5,9,14,14,22,26,25,25,22,29,27,18,29,12,9,13,6,5
27/12/18,3,4,3,2,3,2,6,5,16,17,23,23,27,21,22,21,24,25,26,13,8,14,6,5
28/12/18,3,2,3,3,2,2,4,10,14,17,26,23,22,24,19,25,32,24,16,13,7,7,5,5
29/12/18,5,3,4,4,2,3,3,3,5,7,6,13,13,14,15,13,14,15,12,8,8,10,7,4
30/12/18,3,3,2,3,2,2,3,4,4,4,4,11,11,5,7,9,7,8,7,5,6,6,6,3
